20-20 CLASSIC BUTTER,BISCUITS,PARLE,GST 18%,3.78,4.37,5,60,55.2,BUNDLE,12,R.K MARKETING,19059020,0
NAKSHATHRA 25KG,HALF BOILED,GENERAL,GST 0%,36,36,0,1000,980,KGS,25,MANI BAJI SHOP,1006,0
NANDHINI GHEE 1LTR,GHEE,GENERAL,GST 12%,375,420,6500,5200,5150,NOS,12,RAYAKOTTAH ENTERPRISES,405,0
NANDHINI GHEE 200ML,GHEE,GENERAL,GST 12%,94.6428,96,3540,5040,5000,BOX,60,RAYAKOTTAH ENTERPRISES,405,0
NANDHINI GHEE 500ML,GHEE,GENERAL,GST 12%,188.39,211,5200,5500,5000,BOX,24,RAYAKOTTAH ENTERPRISES,405,0
NATTU SAKARE,SUGAR,GENERAL,VAT 0 %,1450,1450,1800,1550,1500,BAG,30,CASH BILL,,0
NATURE POWER LAVE 125GM,SOAP,GENERAL,GST 18%,23.05,27.2,30,30,28,NOS,60,KNK AGENCIES,34011190,0
NATURE POWER LIME 125GM,SOAP,GENERAL,GST 18%,23.05,27.2,30,30,28,NOS,60,KNK AGENCIES,34011190,0
NATURE POWER ROSE 125GM,SOAP,GENERAL,GST 18%,23.05,27.2,30,30,28,NOS,60,KNK AGENCIES,34011190,0
NATURE POWER SAN 125GM,SOAP,GENERAL,GST 18%,23.05,27.2,30,30,28,NOS,60,KNK AGENCIES,34011190,0
NEWS PAPER 10KG,GENERAL,GENERAL,GST 0%,26,26,0,300,290,KGS,10,MANI BAJI SHOP,4902,0
NEWS PAPER UNUSED 10KG,GENERAL,GENERAL,GST 0%,27,27,0,320,310,KGS,10,MANI BAJI SHOP,4902,0
NIMWASH VEG&FRUIT WASH 150ML,WASHING,ITC,GST 18%,23.11,27.27,30,30,28.5,PKT,1,SHREE SHANER AGANICES,3402 20 10,0
NOODLES 400GM,NOODLES,GENERAL,GST 0%,28,28,0,1250,1200,BAG,40,MANI BAJI SHOP,19023010,0
NUTRICRUNCH DIGESTIVE,BISCUITS,PARLE,GST 18%,15.13,17.85,20,20,18.5,NOS,1,R.K MARKETING,19059020,0
NYLON JAVARASI 500GM,DALL,GENERAL,GST 18%,35,41.3,55,50,45,PKT,1,MANI BAJI SHOP,,0
OIL TIN 15LTR,REFINED OIL,GENERAL,GST 5%,1952.38,2050,2650,2250,2200,TIN,15,,15121910,0
OMOM,MASALA,GENERAL,GST 0%,180,180,0,265,260,KGS,1,CASH BILL,90189044,0
OMOM 10/-,MASALA,GENERAL,GST 0%,5.5,5.5,10,80,75,SHEETS,10,MANI BAJI SHOP,90189044,0
ORAL B KIDS BRESH 10+2,TOOTH BRESH,P&G,GST 18%,10.1,10.41,20,150,130,SHEETS,10,BHAWAR SALES CORPORATION,96032100,0
ORAL B SHINY 12+2,TOOTH BRESH,P&G,GST 18%,9.18,10.47,32,280,260,SHEETS,24,BHAWAR SALES CORPORATION,96032100,0
ORANGE MAIDA 50KG,FLOUR,GENERAL,GST 0%,29.3,29.3,4500,1500,1480,KGS,50,MANOJ STORE,1106,0
ORANGE RED BUSH,GENERAL,GENERAL,GST 18%,40,40,55,50,45,NOS,1,MANI BAJI SHOP,2106,0
ORANGE RED COLOR 20NO,GENERAL,GENERAL,GST 18%,1.4,1.65,40,35,40,NOS,20,MANI BAJI SHOP,2106,0
PADAYAPPA 10/-,WASHING,GENERAL,GST 18%,8,8,10,10,9,BOX,60,,8422,0
PADAYAPPA 2.5/-,WASHING,GENERAL,GST 18%,2,2,2.5,2.5,2.25,BOX,60,,8422,0
PADAYAPPA 5/-,WASHING,GENERAL,GST 18%,4,4,5,5,4.5,BOX,60,,8422,0
PADAYAPPA GOLD 200GM,WASHING,GENERAL,GST 18%,8,8,10,10,9,BOX,60,MANI BAJI SHOP,8422,0
PALMOLIVE BOTTLE 150ML,SANITAIZER,PALMOLIVE,GST 18%,37.75,44.55,49,49,46,NOS,1,NEW GOLDEN AGENCIES,34013019,0
PALMOLIVE REFIEL 150ML,SANITAIZER,PALMOLIVE,GST 18%,37.75,44.55,49,49,46,NOS,1,NEW GOLDEN AGENCIES,34013019,0
PAM OIL TIN,PAM OIL,GENERAL,GST 5%,1480,1554,0,1600,1580,TIN,15,CASH BILL,1508,0
PAMPERS PANTS 2*4 L 28/-,DIPPER,P&G,GST 12%,10.6838,11.97,28,215,200,SHEETS,30,BHAWAR SALES CORPORATION,96190030,0
PAMPERS PANTS 2*4 M 24/-,DIPPER,P&G,GST 12%,9.1575,10.26,24,190,170,SHEETS,1,BHAWAR SALES CORPORATION,96190030,0
PAMPERS PANTS 2*4 S 20/-,DIPPER,P&G,GST 12%,7.6313,8.55,20,160,150,SHEETS,144,BHAWAR SALES CORPORATION,96190030,0
PANTENE HFC 4.5ML 2/-,SHAMPOO,P&G,GST 18%,22.05,26.02,32,30,28,SHEETS,768,BHAWAR SALES CORPORATION,33051090,0
PANTENE HFC 75ML,SHAMPOO,P&G,GST 18%,46.23,54.55,60,60,58,SHEETS,48,BHAWAR SALES CORPORATION,33051090,0
PANTENE LC 90ML,SHAMPOO,P&G,GST 18%,46.23,54.55,60,60,58,SHEETS,48,BHAWAR SALES CORPORATION,33051090,0
PAPAD 100GM,PAPAD,GENERAL,GST 0%,150,150,0,200,175,KGS,10,CASH BILL,1904,0
PAPAD 150GM,PAPAD,GENERAL,GST 0%,30,30,0,50,45,PKT,1,CASH BILL,1904,0
PAPAD 1KG,PAPAD,GENERAL,GST 0%,125,125,0,200,175,PKT,1,,1904,0
PAPAD 200GM,PAPAD,GENERAL,GST 0%,150,150,0,200,175,KGS,5,CASH BILL,1904,0
PAPAD 500GM,PAPAD,GENERAL,GST 0%,150,150,0,200,175,KGS,2,CASH BILL,1904,0
PAPER ROLL 1KG,FUNCTION,GENERAL,GST 0%,37,37,50,50,45,KGS,1,,,0
PARACHUTE OIL  H ED 500ML,COCONUT OIL,PARACHUTE,GST 5%,184.26,189.12,199,190,185,NOS,1,KNK AGENCIES,1513.11.00,0
PARACHUTE OIL 100ML,COCONUT OIL,PARACHUTE,GST 5%,29.09,25.73,32,30,26,NOS,1,KNK AGENCIES,1513.11.00,0
PARACHUTE OIL ED 500ML,COCONUT OIL,PARACHUTE,GST 5%,138.1,111.32,145,130,120,NOS,24,KNK AGENCIES,1513.11.00,0
PARACHUTE OIL H ED 100ML,COCONUT OIL,PARACHUTE,GST 5%,30.91,31.67,34,35,31,NOS,24,KNK AGENCIES,1513.11.00,0
PARACHUTE OIL H ED 175ML,COCONUT OIL,PARACHUTE,GST 5%,58.18,59.65,64,60,57.5,NOS,24,KNK AGENCIES,1513.11.00,0
PARACHUTE OIL H ED 250ML,COCONUT OIL,PARACHUTE,GST 5%,90.91,93.3,100,95,90,NOS,1,KNK AGENCIES,1513.11.00,0
PARACHUTE OIL H ED 25ML,COCONUT OIL,PARACHUTE,GST 5%,9.09,8.93,10,230,220,NOS,24,KNK AGENCIES,1513.11.00,0
PARCEL COVER 13X13,COVER,GENERAL,GST 5%,120,126,180,150,140,NOS,1,MANI BAJI SHOP,3926,0
PARCEL COVER 5X6,COVER,GENERAL,GST 5%,30,31.5,45,40,35,NOS,1,MANI BAJI SHOP,3926,0
PARCEL COVER 5X8,COVER,GENERAL,GST 5%,30,31.5,45,40,35,NOS,1,MANI BAJI SHOP,3926,0
PARLE MARIE 10/-,BISCUITS,PARLE,GST 18%,7.57,8.75,10,120,110,BUNDLE,12,R.K MARKETING,19059020,0
PARLE MARIE 5/-,BISCUITS,PARLE,GST 18%,3.78,4.37,5,60,57,BUNDLE,12,R.K MARKETING,19059020,0
PARLE RUSK ELAICHI,SNACKS,PARLE,GST 5%,8.5,8.93,10,10,9.5,NOS,1,R.K MARKETING,1905400,0
PARLE-G 10GM,BISCUITS,PARLE,GST 18%,3.85,4.45,5,60,58,BUNDAL,12,R.K MARKETING,19059020,0
PAT CHAKKI ATTA 5KG,FLOUR,GENERAL,GST 0%,1020,1020,0,1100,1080,BAG,6,CASH BILL,1106,0
PAT GN OIL,GROUND NUT OIL,GENERAL,GST 5%,1450,1522.5,0,1600,1550,BOX,10,CASH BILL,1508,0
PATIGARAM,FUNCTION,GENERAL,GST 0%,320,320,0,500,450,KGS,1,,,0
PATTA,SPICES,GENERAL,GST 0%,300,300,0,450,400,KGS,1,CASH BILL,1207,0
PATTA 10/-,10 SHEET,GENERAL,GST 18%,4.5,5.31,10,80,75,SHEETS,10,MANI BAJI SHOP,7220,0
PATTA 5/-,AMAR,GENERAL,GST 18%,2.7,3.19,5,260,240,BUNDAL,60,MANI BAJI SHOP,7220,0
PAYASAM MIX 180GM,VERMICELLI,MTR,GST 18%,55.03,64.94,75,75,70,NOS,1,VENKATESHWARA AGENCIES,21069099,0
PEARS OIL CONTROL 75G,SOAP,HINDUSTAN,GST 18%,32.17,37.96,41,40,39,NOS,1,SRI BALAJI TRADING COMPANY,34011190,0
PEARS P&GNTL 100G,SOAP,HINDUSTAN,GST 18%,29.82,34.48,38,38,36,NOS,1,SRI BALAJI TRADING COMPANY,34011190,0
PEARS PURE & GENTLE 125G+25G EXTRA,SOAP,HINDUSTAN,GST 18%,51,58.98,65,65,62,NOS,1,SRI BALAJI TRADING COMPANY,34011190,0
PEARS PURE & GENTLE 3X125G,SOAP,HINDUSTAN,GST 18%,117.7,138.89,150,145,140,NOS,1,SRI BALAJI TRADING COMPANY,34011190,0
PEARS SOFT & FRESH 125G,SOAP,HINDUSTAN,GST 18%,52.57,60.79,67,65,63,NOS,1,SRI BALAJI TRADING COMPANY,34011190,0
PEARS SOFT & FRESH 75G,SOAP,HINDUSTAN,GST 18%,32.17,37.2,41,40,39,NOS,1,SRI BALAJI TRADING COMPANY,34011190,0
PEARS SOFT & GENTLE SP 3X75G,SOAP,HINDUSTAN,GST 18%,82.39,97.22,105,105,100,NOS,1,SRI BALAJI TRADING COMPANY,34011190,0
PEP FIGHTER + TB SO,PASTE,HINDUSTAN,GST 18%,10.5,12.39,20,20,15,BUNDAL,12,,3306,0
PEP FIGHTER + TBME,PASTE,HINDUSTAN,GST 18%,10.5,12.39,20,20,15,BUNDAL,12,,3306,0
PEP GC CAVITY 10/-,PASTE,HINDUSTAN,GST 18%,7.5,8.85,10,10,9,BUNDAL,12,,3306,0
PEP GC CAVITY 20/-,PASTE,PEPSUDENT,GST 18%,14,16.52,20,20,18,NOS,1,MANI BAJI SHOP,3306,0
PEP GC CAVITY 200GM,PASTE,HINDUSTAN,GST 18%,69,81.42,90,90,85,NOS,1,,3306,0
PEPPER,SPICES,GENERAL,GST 0%,420,440,0,500,480,KGS,1,,1207,0
PEPPER 5/--,AMAR,GENERAL,GST 0%,190,190,0,240,230,BUNDAL,60,CASH BILL,904,0
PEPPER 50GM,SPICES,GENERAL,GST 0%,500,500,0,600,550,BUNDAL,20,CASH BILL,1207,0
PICKEL 1KG,PICKEL,GENERAL,GST 0%,70,75,130,95,90,NOS,1,,,0
PICKEL 5KG,PICKEL,GENERAL,GST 0%,170,180,0,250,230,NOS,1,,,0
PISTA,DRY FRUITS,GENERAL,GST 18%,0,0,0,0,0,KGS,1,,,0
POLO BIG ROLL JAR 5/-,CHOCOLATE,NESTLE,GST 18%,3.7164,4.39,5,5,4.5,NOS,12,R K AGENCIES,17049090,0
POLO MINI JAR 2/-,CHOCOLATE,NESTLE,GST 18%,1.49,1.76,2,2,1.85,NOS,16,R K AGENCIES,17049090,0
PONDS COLD CRM 10/-,BODY LOTION,HINDUSTAN,GST 18%,7.7,9.09,10,10,9.5,NOS,1,SRI BALAJI TRADING COMPANY,33049910,0
PONDS DF TAL PWD 100G,BODY POWDER,HINDUSTAN,GST 18%,69.34,81.82,90,90,85,NOS,100,SRI BALAJI TRADING COMPANY,33049120,0
PONDS DF TAL PWD 50G,BODY POWDER,HINDUSTAN,GST 18%,34.67,40.91,45,45,42,NOS,100,SRI BALAJI TRADING COMPANY,33049120,0
PONDS FACE WASH 50G,FACE WASH,HINDUSTAN,GST 18%,70.62,83.33,95,95,90,NOS,1,SRI BALAJI TRADING COMPANY,34013090,0
PONDS MGK TAL 50GM,BODY POWDER,HINDUSTAN,GST 18%,46.23,54.55,60,60,58,NOS,100,SRI BALAJI TRADING COMPANY,33049120,0
PONDS SNDL TAL 100GM,BODY POWDER,HINDUSTAN,GST 18%,84.75,100.01,110,110,105,NOS,100,SRI BALAJI TRADING COMPANY,33049120,0
PONDS SNDL TAL 50GM,BODY POWDER,HINDUSTAN,GST 18%,46.23,54.55,60,60,58,NOS,100,SRI BALAJI TRADING COMPANY,33049120,0
PONDS TALC PINK LILY 10/-,BEAUTY PRODUCTS,HINDUSTAN,GST 18%,7.7,8.36,10,10,9.3,NOS,40,SRI BALAJI TRADING COMPANY,33049120,0
PONDS TRIPLE LTN 100ML,BODY LOTION,HINDUSTAN,GST 18%,61.63,72.72,80,80,75,NOS,1,SRI BALAJI TRADING COMPANY,33049930,0
PONDS WB AT SF CR 35G,BEAUTY PRODUCTS,HINDUSTAN,GST 18%,92.92,109.65,125,120,115,NOS,1,SRI BALAJI TRADING COMPANY,33049910,0
PONDS WB SPTLS 23G,BEAUTY PRODUCTS,HINDUSTAN,GST 18%,52.04,61.41,70,70,65,NOS,1,SRI BALAJI TRADING COMPANY,33049910,0
PONDS WB SPTLS 7G,BEAUTY PRODUCTS,HINDUSTAN,GST 18%,6.81,8.04,10,380,342,BOTTLE,1,SRI BALAJI TRADING COMPANY,33049910,0
PONDS WHITE BEAUTY FW 50GM,FACE WASH,HINDUSTAN,GST 18%,58.73,69.3,79,75,72,NOS,1,SRI BALAJI TRADING COMPANY,34013090,0
PONVAANDU RS10/-,DISHWASH,SHAKTHI MASALA,GST 18%,6.38,7.4,10,675,615,BOX,75,MANGAI AGENCIES,34011930,0
PONVAANDU RS5/-,DISHWASH,GENERAL,GST 18%,3.39,4,5,350,315,BOX,70,MANGAI AGENCIES,34011930,0
POOJA ITEMS,POOJA ITEMS,GENERAL,GST 0%,10,10,0,100,100,NOS,1,,,0
POPPY SEEDS,SPICES,GENERAL,GST 0%,850,850,0,1200,1050,KGS,1,CASH BILL,1207,0
POPPY SEEDS 10/-,SPICES,GENERAL,GST 0%,5.5,5.5,10,80,75,SHEETS,10,MANI BAJI SHOP,1207,0
POPULAR 10KG,HALF BOILED,GENERAL,GST 0%,360,360,0,400,380,BAG,1,CASH BILL,1006,0
POPULAR 25KG,HALF BOILED,GENERAL,GST 0%,875,875,0,950,910,BAG,1,CASH BILL,1006,0
POPULAR JEERA RICE 10KG,JEERA RICE,GENERAL,GST 0%,90,90,125,1100,1000,BAG,10,MANI BAJI SHOP,1006,0
POSTMAN CA 50KG,FLOUR,GENERAL,GST 0%,22.4,22.4,3500,1250,1150,BAG,50,"SAHUWALA ROLLER FLOUR MILLS PV, LTD",1101,0
POSTMAN SOOJI 50KG,FLOUR,GENERAL,GST 0%,25,25,3500,1450,1400,KGS,50,"SAHUWALA ROLLER FLOUR MILLS PV, LTD",1101,0
POWER DETERGENT 180GM,WASHING,MYSORE SANDAL,GST 18%,7.25,8.55,10,600,540,BOX,60,RAM COMMUNICATIONS,34011930,0
PULIYOGARE POWDER 10/-,MIXED RICE,MTR,GST 5%,7.88,8.27,10,120,102,SHEETS,12,VENKATESHWARA AGENCIES,9109100,0
PULIYOGARE PWD 100GMS,MASALA,MTR,GST 5%,47.83,50.22,58,55,53,PKT,1,VENKATESHWARA AGENCIES,9109100,0
PULIYOGARE PWD 200GMS,MASALA,MTR,GST 5%,86.6,90.93,105,95,95,PKT,1,VENKATESHWARA AGENCIES,9109100,0
RAJA BULLET 25KG,HALF BOILED,GENERAL,GST 0%,42,42,1950,1100,1050,KGS,25,MANI BAJI SHOP,1006,0
RB SODA,AMAR,GENERAL,GST 12%,3.1,3.47,5,280,240,BUNDAL,60,MANI BAJI SHOP,4703,0
RB SODA 50KG,SPICES,GENERAL,GST 5%,30,32,0,1600,1580,KGS,50,,7013,0
RED LABEL 100G,BEVERAGES,HINDUSTAN,GST 5%,34.63,36.36,40,40,38,NOS,1,SRI BALAJI TRADING COMPANY,9023020,0
RED LABEL 1KG,BEVERAGES,HINDUSTAN,GST 5%,427.24,448.6,480,460,455,NOS,1,SRI BALAJI TRADING COMPANY,9023020,0
RED LABEL 250G,BEVERAGES,HINDUSTAN,GST 5%,120.16,126.17,135,135,130,NOS,1,SRI BALAJI TRADING COMPANY,9023020,0
RED LABEL 500G,BEVERAGES,HINDUSTAN,GST 5%,235.87,247.66,265,260,255,NOS,1,SRI BALAJI TRADING COMPANY,9023020,0
REFINED OIL TIN 15LTR,REFINED OIL,GENERAL,GST 5%,1850,1942.5,0,2050,2000,TIN,1,CASH BILL,1512,0
REXONA COCO & OLIVE 100G,SOAP,HINDUSTAN,GST 18%,21.19,25,27,27,26,NOS,1,SRI BALAJI TRADING COMPANY,34011190,0
RICE FLACKS 40KG,DALL,GENERAL,GST 0%,1000,1000,0,1200,1150,BAG,40,CASH BILL,713,0
RICE FLOUR 1KG,FLOUR,GENERAL,GST 0%,30,30,0,40,35,KGS,1,,,0
RIN 500G,WASHING,HINDUSTAN,GST 18%,29.99,34.68,39,1850,1800,BAG,50,SRI BALAJI TRADING COMPANY,3411190,0
RIN ANTI BAC 120G,WASHING,HINDUSTAN,GST 18%,7.43,8.42,10,60,54,SHEETS,120,SRI BALAJI TRADING COMPANY,34022010,0
RIN BAR 140+35G,WASHING,HINDUSTAN,GST 18%,7.85,9.17,10,10,9.3,NOS,60,SRI BALAJI TRADING COMPANY,34011930,0
RIN BAR 250G,WASHING,HINDUSTAN,GST 18%,10.99,12.58,14,14,13,NOS,60,SRI BALAJI TRADING COMPANY,34011930,0
RIN LIQUID 430ML,WASHING,HINDUSTAN,GST 18%,51,55.97,65,63,58,NOS,20,SRI BALAJI TRADING COMPANY,34022010,0
RIN LIQUID 800ML,WASHING,HINDUSTAN,GST 18%,77.68,85.25,99,95,87,NOS,16,SRI BALAJI TRADING COMPANY,34022010,0
RIN NORMAL 1KG,WASHING,HINDUSTAN,GST 18%,59.21,68.47,77,75,70,PKT,25,SRI BALAJI TRADING COMPANY,34022010,0
RK RAW RICE,RAW RICE,GENERAL,GST 0%,1250,1250,0,1300,1280,BAG,25,CASH BILL,1006,0
RMC,GENERAL,GENERAL,GST 0%,541.3,541.3,750,650,0,NOS,1,DAIMOND TRADING COMPANY,0,0
ROASTED VERM 400GMS,VERMICELLI,MTR,GST 5%,39.61,41.59,55,1500,1350,BOX,30,VENKATESHWARA AGENCIES,19023010,0
ROASTED VERM 850GMS,VERMICELLI,MTR,GST 5%,75.63,79.41,105,1440,1360,PKT,16,VENKATESHWARA AGENCIES,19023010,0
ROJA GOLD PACKETS 250PCS,GENERAL,GENERAL,GST 0%,220,220,0,270,250,NOS,1,MANI BAJI SHOP,0,0
ROYAL BULLET AISWARYA 25KG,HALF BOILED,GENERAL,GST 0%,950,950,1300,980,950,BAG,25,EASHWAR ENTERPRISES,1006,0
ROYAL BULLET DC 25KG,HALF BOILED,GENERAL,GST 0%,920,920,1500,1000,950,BAG,25,CASH BILL,1006,0
RUCHI GOLD 1LTR,PAM OIL,GENERAL,GST 5%,116.19,122,130,1270,1130,PKT,10,RAYAKOTTAH ENTERPRISES,1512,0
SABEENA 500GM,DISHWASH,GENERAL,GST 18%,9.75,11.51,13,658,644,PKT,56,V.K AGENCIES,0,0
SABEENA POWDER 1KG,DISHWASH,GENERAL,GST 18%,19.5,23.01,25,658,644,BAG,28,V.K AGENCIES,3405400,0
SALT 25KG,SALT,GENERAL,GST 0%,6.4,6.4,15,180,170,BAG,25,SHAMBHAVI SYNDICATE,2501,0
SAMBA RAVA ANIL 500G,DALL,ANIL,GST 18%,60,70.8,90,85,80,PKT,1,MANI BAJI SHOP,,0
SAMBA RAVA NANDI 500GM,DALL,GENERAL,GST 18%,60,70.8,0,80,75,PKT,1,MANI BAJI SHOP,,0
SANITISER GEL 100ML,SANITAIZER,GENERAL,GST 0%,0,0,50,50,45,NOS,1,NATIONAL AGENCY,3401,0
SANTHOOR 100GM,SOAP,WIPRO,GST 18%,21.19,25,28,27,26,NOS,168,SRI LAKSHMI ENTERPRISES,3401,0
SANTOOR SOAP 48GM,SOAP,WIPRO,GST 18%,30.51,36,40,40,37,NOS,75,SRI LAKSHMI ENTERPRISES,3401,0
SARAPARUPPU,DRY FRUITS,GENERAL,GST 28%,1000,1280,0,1500,1400,KGS,1,CASH BILL,1207,0
SAVLON DISINFECTANT 100ML,WASHING,ITC,GST 12%,33.87,37.93,44,42,40,BOTTLE,1,SHREE SHANER AGANICES,3004 90 99,0
SAVLON DISINFECTANT 200ML,WASHING,ITC,GST 12%,59.27,66.38,77,75,70,BOTTLE,1,SHREE SHANER AGANICES,3004 90 99,0
SAVLON DISINFECTANT 50ML,WASHING,ITC,GST 12%,18.47,20.69,24,24,22,BOTTLE,1,SHREE SHANER AGANICES,3004 90 99,0
SAVLON HEXA ADV SOAP 45G,WASHING,ITC,GST 18%,7.85,8.55,10,10,9.5,NOS,1,SHREE SHANER AGANICES,3401 11 90,0
SAVLON HEXA ADV SOAP 75G,WASHING,ITC,GST 18%,26.68,29.06,34,34,33,NOS,1,SHREE SHANER AGANICES,3401 11 90,0
SAVLON MLT DISINFECTANT 1LTR,WASHING,ITC,GST 18%,292.76,335.09,380,370,355,BOTTLE,1,SHREE SHANER AGANICES,3808 94 00,0
SAVLON MLT DISINFECTANT 500ML,WASHING,ITC,GST 18%,148.69,170.19,193,185,180,BOTTLE,1,SHREE SHANER AGANICES,3808 94 00,0
SENS GENTLE 30/-,TOOTH BRESH,GODREJ,GST 18%,17.984,21.22,30,25.47,23,NOS,1,NEW GOLDEN AGENCIES,96032100,0
SHABHARI 25KG,RAW RICE,GENERAL,GST 0%,1180,1180,0,1300,1280,BAG,25,,1006,0
SHALIMAR MO 1LTR,MUSTARD OIL,GENERAL,GST 18%,120,141.6,190,1700,1680,BOX,12,SHAMBHAVI SYNDICATE,1514,0
SHALIMAR MO 50ML,MUSTARD OIL,GENERAL,GST 18%,58.77,69.35,110,1740,1720,BOX,24,SHAMBHAVI SYNDICATE,1514,0
SHIKAKI POWDER 100GM,SHAMPOO,GENERAL,GST 18%,18,21,80,25,22,PKT,1,MANI BAJI SHOP,12119099,0
SHIKAKI POWDER 200GM,SHAMPOO,GENERAL,GST 18%,38,42,80,60,50,PKT,1,MANI BAJI SHOP,12119099,0
SHIKAKI POWDER 500GM,SHAMPOO,GENERAL,GST 18%,90,105,180,120,110,PKT,1,MANI BAJI SHOP,12119099,0
SHIVALAYA 25KG,FULL BOILED,GENERAL,GST 0%,48,48,0,1300,1250,KGS,25,,1006,0
SK BULLET 25KG,HALF BOILED,GENERAL,GST 0%,36,36,0,1000,980,BAG,25,MANI BAJI SHOP,1006,0
SM BIRYANI MASALA 50GM,MASALA,GENERAL,GST 5%,23.33,24.25,45,600,550,BUNDAL,600,MANGAI STORE,9109100,0
SM BLACK PEPPER PWD 50GM,MASALA,GENERAL,GST 5%,26.91,27.97,40,650,630,BUNDAL,600,MANGAI STORE,19109100,0
SM CHICKEN MASALA 100GM,MASALA,GENERAL,GST 5%,300,315,0,350,330,BUNDAL,300,MANI BAJI SHOP,9109100,0
SM CHICKEN MASALA 500GM,MASALA,GENERAL,GST 5%,141.43,147.02,280,161.64,160,PKT,60,MANGAI STORE,9109100,0
SM CHICKEN MASALA 50GM,MASALA,GENERAL,GST 5%,14.29,14.85,35,17,320,BUNDAL,600,MANGAI STORE,9109100,0
SM CHILLI CHICKEN 50GM,MASALA,GENERAL,GST 5%,355,372.75,0,450,400,BUNDAL,600,MANI BAJI SHOP,9109100,0
SM CHILLI PWD 100GM,MASALA,GENERAL,GST 5%,26.78,28.12,45,300,290,BUNDAL,300,MANI BAJI SHOP,9042211,0
SM CHILLI PWD 1KG,MASALA,GENERAL,GST 5%,254.29,264.33,320,300,290,PKT,30,MANGAI AGENCIES,9042211,0
SM CHILLI PWD 500GM,MASALA,GENERAL,GST 5%,122.38,127.21,340,150,145,PKT,60,MANGAI AGENCIES,9042211,0
SM CHILLI PWD 50GM,MASALA,GENERAL,GST 5%,12.38,12.87,35,300,290,BUNDAL,600,MANGAI AGENCIES,904221,0
SM CORIANDER PWD 50GM,MASALA,GENERAL,GST 5%,7.38,7.67,29,180,170,BUNDAL,600,MANGAI AGENCIES,9092200,0
SM CORIENDER PWD 100GM,MASALA,GENERAL,GST 5%,15.5,16.28,0,180,170,BUNDAL,300,MANI BAJI SHOP,9092200,0
SM CORIENDER PWD 1KG,MASALA,GENERAL,GST 5%,144.76,150.48,280,180,170,PKT,30,MANGAI AGENCIES,9092200,0
SM CORIENDER PWD 500GM,MASALA,GENERAL,GST 5%,72.38,75.24,190,90,85,PKT,60,MANGAI AGENCIES,9092200,0
SM CURRY LEAF PWD 50GM,MASALA,GENERAL,GST 5%,13,13.65,25,300,290,BUNDAL,600,MANI BAJI SHOP,9109100,0
SM FISH CURRY MASALA 50GM,MASALA,GENERAL,GST 5%,13.5,14.18,35,300,290,BUNDAL,600,MANI BAJI SHOP,9109100,0
SM FISH FRY MASALA 50GM,MASALA,GENERAL,GST 5%,15.72,16.34,28,20,380,BUNDAL,600,MANGAI STORE,9109100,0
SM GARAM MASALA 20GM,MASALA,GENERAL,GST 5%,390.4,405.82,242,500,480,BUNDAL,5,MANGAI STORE,9109100,0
SM GARAM MASALA 50GM,MASALA,GENERAL,GST 5%,19.52,20.29,35,500,480,BUNDAL,600,MANGAI STORE,9109100,0
SM IDLY PUDDI 50GM,MASALA,GENERAL,GST 5%,11,11.55,0,280,250,BUNDAL,600,MANI BAJI SHOP,9109100,0
SM JEERA PWD 50GM,MASALA,GENERAL,GST 5%,16.91,17.58,35,450,400,BUNDAL,600,MANGAI STORE,9093200,0
