20-20 CLASSIC BUTTER,BISCUITS,PARLE,GST 18%,3.78,4.37,5,60,55.2,BUNDLE,12,R.K MARKETING,19059020,0
SM MIXED MASALA 50GM,MASALA,GENERAL,GST 5%,9.75,10.24,40,280,250,BUNDAL,600,MANI BAJI SHOP,9109100,0
SM MUTTON MASALA 100GM,MASALA,GENERAL,GST 5%,33.5,35.18,45,380,360,BUNDAL,300,MANI BAJI SHOP,9109100,0
SM MUTTON MASALA 500GM,MASALA,GENERAL,GST 5%,167,173.69,300,190,185,PKT,60,MANGAI STORE,9109100,0
SM MUTTON MASALA 50GM,MASALA,GENERAL,GST 5%,15.95,16.58,30,380,360,BUNDAL,600,MANGAI STORE,9109100,0
SM RASAM PWD 50GM,MASALA,GENERAL,GST 5%,18.25,19.16,35,450,400,BUNDAL,600,MANI BAJI SHOP,9109100,0
SM SAMBAR PWD 100GM,MASALA,GENERAL,GST 5%,26,27.3,0,300,290,BUNDAL,300,,9109100,0
SM SAMBAR PWD 500GM,MASALA,GENERAL,GST 5%,122.38,127.21,280,150,140,PKT,60,MANGAI STORE,9109100,0
SM SAMBAR PWD 50GM,MASALA,GENERAL,GST 5%,12.38,12.87,25,15,290,BUNDAL,600,MANGAI STORE,9109100,0
SM SUPER GARAM MASALA 50GM,MASALA,GENERAL,GST 5%,15.95,16.58,30,400,380,BUNDAL,600,MANGAI STORE,9109100,0
SM TAMARIND PWD 50GM,MASALA,GENERAL,GST 5%,14.29,14.85,28,17,350,BUNDAL,600,MANGAI STORE,9109100,0
SM TURMERIC PWD 100GM,MASALA,GENERAL,GST 5%,12.5,13.125,0,150,140,BUNDAL,300,MANI BAJI SHOP,9103030,0
SM TURMERIC PWD 500GM,MASALA,GENERAL,GST 5%,58.1,60.39,170,75,70,PKT,60,MANGAI AGENCIES,9103030,0
SM TURMERIC PWD 50GM,MASALA,GENERAL,GST 5%,5.95,6.19,20,150,140,BUNDAL,600,MANGAI AGENCIES,9103030,0
SODA 10/-,MASALA,GENERAL,GST 0%,5.5,5.5,10,80,75,SHEETS,10,MANI BAJI SHOP,2202,0
SODA 5/-,AMAR,GENERAL,GST 0%,190,190,0,240,230,BUNDAL,60,CASH BILL,2202,0
SOMPOO,SPICES,GENERAL,GST 0%,120,120,0,175,150,KGS,1,CASH BILL,1207,0
SOMPOO 5/-,AMAR,GENERAL,GST 0%,190,190,0,240,230,BUNDAL,60,CASH BILL,3305,0
SOMPOO 50GM,SPICES,GENERAL,GST 0%,150,150,0,200,17,BUNDAL,20,CASH BILL,1207,0
SOOJI CHIROTI 25KG,FLOUR,GENERAL,GST 0%,33,33,0,1000,925,KGS,25,,,0
SOYA BIG 20KG,GENERAL,GENERAL,GST 0%,58,58,0,1250,1200,KGS,20,MANI BAJI SHOP,1201,0
SOYA SAUCES,SAUCE,GENERAL,GST 0%,21.6,21.6,40,30,25,BOTTLE,12,,,0
SOYA SMALL 20KG,GENERAL,GENERAL,GST 0%,63,63,0,1350,1300,KGS,20,MANI BAJI SHOP,1201,0
SPOON,FUNCTION,GENERAL,GST 0%,0,0,0,0,0,NOS,1,,,0
STAR 10KG,RAW RICE,GENERAL,GST 0%,0,0,0,500,480,BAG,10,,1006,0
STAR 25KG,RAW RICE,GENERAL,GST 0%,1120,1120,0,1250,1200,BAG,1,CASH BILL,1006,0
STEEL NAR 12PCS,WASHING,GENERAL,GST 0%,7,7,15,120,116,SHEETS,12,MANI BAJI SHOP,,0
SUGAR 50KG,SUGAR,GENERAL,GST 18%,34.8,35,3500,40,38,KGS,50,CASH BILL,17011490,0
SUGAR PWD 1KG,SUGAR,GENERAL,GST 0%,50,50,90,80,70,KGS,1,MANI BAJI SHOP,,0
SUNAMBU,FUNCTION,GENERAL,GST 0%,10,10,10,10,10,NOS,1,,,0
SUNRICH 15LTR,REFINED OIL,GENERAL,GST 5%,2304.76,2420,2650,2500,2200,TIN,15,SRI BALAJI TRADER,15121910,0
SUNRICH 1LTR,REFINED OIL,GENERAL,GST 5%,140.476,147.5,170,1500,1220,PKT,10,SRI BALAJI TRADER,1512,0
SUNRICH 500ML,REFINED OIL,GENERAL,GST 5%,58.5,61.425,0,1250,1220,PKT,20,MANI BAJI SHOP,1512,0
SUNRISE 10/-,BEVERAGES,NESTLE,GST 18%,7.77,8.89,10,60,57,SHEETS,36,R K AGENCIES,21011120,0
SUNRISE 100GM,BEVERAGES,NESTLE,GST 18%,118.8,140.18,150,150,145,PKT,80,R K AGENCIES,21011120,0
SUNRISE 2/-,BEVERAGES,NESTLE,GST 5%,1.7,1.79,288,288,259,BUNDAL,144,MANI BAJI SHOP,7326,0
SUNRISE 5/-,BEVERAGES,NESTLE,GST 5%,4,4.2,5,30,28,SHEETS,6,MANI BAJI SHOP,7326,0
SUNRISE 50GM,BEVERAGES,NESTLE,GST 18%,59.4,67.29,75,75,72,NOS,96,R K AGENCIES,21011120,0
SUNSEA 1LTR,REFINED OIL,GENERAL,GST 5%,131.905,138.5,1350,1210,1200,PKT,10,RAYAKOTTAH ENTERPRISES,1512,0
SUNSEA 500ML,REFINED OIL,GENERAL,GST 5%,66.6665,70,75,1220,1210,BOX,20,RAYAKOTTAH ENTERPRISES,1512,0
SUNSLIK BLACK 1/-,SHAMPOO,HINDUSTAN,GST 18%,0.67,0.79,1,16,14.5,SHEETS,960,SRI BALAJI TRADING COMPANY,33051090,0
SUPER FLEXI 20/-,TOOTH BRESH,GODREJ,GST 18%,15.066,17.78,240,240,228,SHEETS,1,NEW GOLDEN AGENCIES,96032100,0
SUPER GARAM MASALA 200GM,MASALA,EVEREST,GST 5%,64,58.44,80,325,315,BUNDAL,1,SREE SAPTHAGIRI ENTERPRISES,,0
SUPER JUNIOR 15/-,TOOTH BRESH,GODREJ,GST 18%,9.416,11.11,15,145,130,SHEETS,1,NEW GOLDEN AGENCIES,96032100,0
SUPER RICE 25KG,RAW RICE,GENERAL,GST 5%,2285.71,2400,3800,2500,2600,BAG,25,HIRA TADERS,1006,0
SURF EXCEL BAR 25/-,WASHING,HINDUSTAN,GST 18%,19.62,22.57,25,25,24,NOS,60,SRI BALAJI TRADING COMPANY,,0
SURF EXCEL BAR FW 10/-,WASHING,HINDUSTAN,GST 18%,7.85,9.17,10,10,9.4,NOS,120,SRI BALAJI TRADING COMPANY,34011930,0
SURF EXCEL BAR FW 15/-,WASHING,HINDUSTAN,GST 18%,12.55,14.36,16,16,14.5,NOS,100,SRI BALAJI TRADING COMPANY,34011930,0
SURF EXCEL EW 1KG,WASHING,HINDUSTAN,GST 18%,96.41,112.63,124,1440,1380,BAG,12,SRI BALAJI TRADING COMPANY,34022010,0
SURF EXCEL EW 500G,WASHING,HINDUSTAN,GST 18%,48.2,56.31,62,60,58,PKT,20,SRI BALAJI TRADING COMPANY,34022010,0
SURF EXCEL EW BAIL 500G,WASHING,HINDUSTAN,GST 18%,48.2,56.31,62,1200,1160,BAG,20,SRI BALAJI TRADING COMPANY,34022010,0
SURF EXCEL QUICKWASH 60G+20G,WASHING,HINDUSTAN,GST 18%,7.43,8.5,10,60,54,SHEETS,6,SRI BALAJI TRADING COMPANY,34022010,0
SURF EXCEL QW 10/-,WASHING,HINDUSTAN,GST 18%,7.43,8.5,10,54,52.5,SHEETS,6,SRI BALAJI TRADING COMPANY,34022010,0
SURF EXCEL QW 1KG,WASHING,HINDUSTAN,GST 18%,133.4,154.26,160,155,148,PKT,16,SRI BALAJI TRADING COMPANY,34022010,0
SURF EXCEL QW 500G,WASHING,HINDUSTAN,GST 18%,66.7,77.13,85,85,70,PKT,32,SRI BALAJI TRADING COMPANY,34022010,0
SURF MTC LIQ FL 1.02LTR,WASHING,HINDUSTAN,GST 18%,168.71,185.14,215,200,190,NOS,12,SRI BALAJI TRADING COMPANY,34022010,0
SURF MTC LIQ FL 500ML,WASHING,HINDUSTAN,GST 18%,86.31,94.72,110,105,98,NOS,20,SRI BALAJI TRADING COMPANY,34022010,0
SURF MTC LIQ TL 1.02 LTR,WASHING,HINDUSTAN,GST 18%,148.31,162.76,189,175,165,NOS,12,SRI BALAJI TRADING COMPANY,34022010,0
SURF MTC LIQ TL 500ML,WASHING,HINDUSTAN,GST 18%,74.55,81.81,95,90,85,NOS,20,SRI BALAJI TRADING COMPANY,3402210,0
SURYA MAIDA 10KG,FLOUR,GENERAL,GST 0%,31,31,3500,330,320,BAG,5,,1106,0
SURYA MAIDA 50KG,FLOUR,GENERAL,GST 0%,29.5,30,3500,1500,1490,BAG,50,CASH BILL,1106,0
TABLE SALT 25KG,SALT,GENERAL,GST 0%,180,180,0,200,190,BAG,25,CASH BILL,2501,0
TABLE SALT AASHIRVVAD 25KG,SALT,GENERAL,GST 0%,0,0,21,450,400,BAG,25,SHREE SHANER AGANICES,,0
TABLE SALT OFRESH 25KG,SALT,GENERAL,GST 0%,180,180,250,250,200,BAG,25,SHAMBHAVI SYNDICATE,25010010,0
TAJ MAHAL 100G,BEVERAGES,HINDUSTAN,GST 5%,62.31,65.43,70,70,68,NOS,1,SRI BALAJI TRADING COMPANY,902302,0
TAJ MAHAL 250G,BEVERAGES,HINDUSTAN,GST 5%,156.35,164.17,175,170,168,NOS,1,SRI BALAJI TRADING COMPANY,9023020,0
TAMARIND A 10KG,MASALA,GENERAL,GST 0%,121,121,3500,1600,1400,KGS,10,,8134010,0
TAMARIND B 10KG,MASALA,GENERAL,GST 0%,121,121,0,1400,1300,KGS,10,,8134010,0
TAMARIND C 10KG,MASALA,GENERAL,GST 0%,101,101,0,1200,1150,KGS,10,,8134010,0
TASTING SALT,SPICES,GENERAL,GST 0%,105,105,0,130,120,KGS,1,CASH BILL,,0
TASTING SALT 5/-,AMAR,GENERAL,GST 0%,190,190,0,240,230,BUNDAL,60,CASH BILL,2922,0
TASTING SALT 500GM,SPICES,GENERAL,GST 0%,60,60,130,80,70,PKT,1,CASH BILL,,0
TATA CRYSTAL 25KG,SALT,GENERAL,GST 0%,8.8,8.8,400,350,300,BAG,25,SRI VISHNU AGENCIES,2501,0
TATA SALT 25KG,SALT,GENERAL,GST 0%,17.08,17.08,21,475,465,BAG,25,SRI VISHNU AGENCIES,2501,0
TD ADHITHI 30KG,DALL,GENERAL,GST 0%,113,113,4500,4000,3800,KGS,30,MANI BAJI SHOP,713,0
TD DANALAKSHMI 25KG,DALL,GENERAL,GST 0%,93,93,3500,2875,2750,KGS,25,SRI VENGATESHWARA TRADERS,713,0
TD GOOGLE 50KG,DALL,GENERAL,GST 0%,4400,4400,6150,5000,4800,BAG,50,CASH BILL,713,0
TD JOTHI 25KG,DALL,GENERAL,GST 0%,92,92,3300,2800,2750,KGS,25,SRI VENGATESHWARA TRADERS,713,0
TD MUYAL 25KG,DALL,GENERAL,GST 0%,75,75,0,2500,2250,KGS,25,MANI BAJI SHOP,713,0
TD NATRAJA 50KG,DALL,GENERAL,GST 0%,96.6,96.6,6500,5500,5300,KGS,50,DAIMOND TRADING COMPANY,713,0
TD PCR 25KG,DALL,GENERAL,GST 0%,96,96,3500,2550,2500,KGS,25,SHAMBHAVI SYNDICATE,713,0
TD SHIVALING 50KG,DALL,GENERAL,GST 0%,105.8,105.8,6500,6000,5800,BAG,50,DAIMOND TRADING COMPANY,713,0
TD VCP 50KG,DALL,GENERAL,GST 0%,99.6,99.6,6500,5750,5500,KGS,50,DAIMOND TRADING COMPANY,713,0
TEA CUP 70NOS,GENERAL,GENERAL,GST 18%,25,29.5,0,35,30,NOS,1,MANI BAJI SHOP,4806,0
TEA KT GOLD 250,BEVERAGES,GENERAL,GST 5%,75.1691,77.35,110,85,80,NOS,1,LAKSHMI ENTERPRISES,9024020,0
TEA KT ROYAL 250,BEVERAGES,GENERAL,GST 5%,68.0048,69.98,100,80,75,NOS,1,LAKSHMI ENTERPRISES,9024020,0
TEJU CHICKEN KABAB 500GM,MASALA,TEJU,GST 5%,100,105,175,120,110,PKT,1,SREE VARI AGENCIES,9109100,0
TEJU CHICKEN MASALA 500GM,MASALA,TEJU,GST 5%,110,115.5,160,130,120,NOS,1,SREE VARI AGENCIES,9109100,0
TEJU CHILLI PWD 500GM,MASALA,TEJU,GST 5%,85.715,90,150,100,95,NOS,1,SREE VARI AGENCIES,9042211,0
TEJU CORIANDER PWD 500GM,MASALA,TEJU,GST 5%,61.905,65,300,75,135,NOS,1,SREE VARI AGENCIES,9109100,0
TEJU GOBI MASALA 100GM,MASALA,GENERAL,GST 0%,24,24,30,30,28,PKT,1,,,0
TEJU SAMBAR PWD 500GM,MASALA,TEJU,GST 5%,146,153.3,300,160,155,NOS,1,SREE VARI AGENCIES,9109100,0
TEJU SUPER GARAM 200GM,MASALA,TEJU,GST 5%,30.476,32,85,45,40,PKT,1,SREE VARI AGENCIES,9109100,0
THAT MAT,GENERAL,GENERAL,GST 0%,21,21,0,40,35,NOS,1,MANI BAJI SHOP,,0
THREAD,GENERAL,GENERAL,GST 0%,5,5,0,7,6,NOS,1,MANI BAJI SHOP,,0
TIDE 95GM 12+1STRMR,WASHING,P&G,GST 18%,7.85,7.7,10,108,96,SHEETS,60,BHAWAR SALES CORPORATION,34022010,0
TIDE BAR BLUE 150G 10/-,WASHING,P&G,GST 18%,7.85,9.26,10,10,9.5,NOS,60,BHAWAR SALES CORPORATION,34011941,0
TIDE DOUBLE PWD 1KG,WASHING,P&G,GST 18%,83.18,84.65,106,100,90,PKT,24,BHAWAR SALES CORPORATION,340022010,0
TIDE DOUBLE PWD 500GM,WASHING,P&G,GST 18%,41.58,42.31,53,50,43,PKT,48,BHAWAR SALES CORPORATION,340022010,0
TIGER 25KG,FULL BOILED,GENERAL,GST 0%,27.6,27.6,950,700,680,KGS,25,EASHWAR ENTERPRISES,1006,0
TIKALAL MASALA 100GRM,MASALA,EVEREST,GST 5%,34.14,34.23,43,400,380,PKT,160,SREE SAPTHAGIRI ENTERPRISES,904,0
TISSUE PAPER,GENERAL,GENERAL,GST 0%,20,20,58,40,30,PKT,1,MANI BAJI SHOP,,0
TOFFICHOO STRAWBERR,CHOCOLATE,ITC,GST 12%,40.83,41.65,50,2016,1930,PKT,42,SHREE SHANER AGANICES,1704,0
TOMATO PICHKOO 15/-,SAUCE,NESTLE,GST 12%,12.29,12.82,15,15,14,NOS,20,R K AGENCIES,21032000,0
TOMATO RICE PWD 10/-,MIXED RICE,MTR,GST 5%,8.02,8.42,10,120,108,SHEETS,12,VENKATESHWARA AGENCIES,9109100,0
TOMATO SAUCE 1LTR,SAUCE,GENERAL,GST 0%,33,33,0,500,450,BOX,12,,904,0
TOOTH PICS,GENERAL,GENERAL,GST 0%,11,11,18,120,115,BOX,10,MANI BAJI SHOP,,0
TOPOZ,RAW RICE,GENERAL,GST 0%,1180,1180,0,1300,1250,BAG,1,CASH BILL,1006,0
TRANSPORT,GENERAL,GENERAL,GST 0%,1,1,1,1,1,NOS,1,MANI BAJI SHOP,,0
TRESEMME HAIRFALL 2/-,SHAMPOO,HINDUSTAN,GST 18%,1.34,1.45,2,30,28,SHEETS,1,SRI BALAJI TRADING COMPANY,33051090,0
TRESEMME KRTN 2/-,SHAMPOO,HINDUSTAN,GST 18%,1.34,1.45,2,30,28,SHEETS,1,SRI BALAJI TRADING COMPANY,33051090,0
TURMERIC STICK,SPICES,GENERAL,GST 18%,70,82.6,0,150,100,KGS,1,CASH BILL,910,0
TURMERIC STICKS,SPICES,GENERAL,GST 0%,90,90,150,150,120,KGS,1,MANI BAJI SHOP,,0
UD BLACK 50KG,DALL,GENERAL,GST 0%,80,80,0,95,90,KGS,1,MANI BAJI SHOP,713,0
UD WHITE50KG,DALL,GENERAL,GST 0%,84,84,3000,100,95,KGS,1,SRI VENGATESHWARA TRADERS,713,0
UG BLACK 50KG,DALL,GENERAL,GST 0%,85,85,0,100,90,KGS,1,MANI BAJI SHOP,713,0
UG RED 50KG,DALL,GENERAL,GST 0%,114,114,6800,6250,6200,KGS,50,SHAMBHAVI SYNDICATE,1106,0
UG SK BRAND 50KG,DALL,GENERAL,GST 0%,105,105,0,5750,5500,KGS,50,MANI BAJI SHOP,1106,0
UG SURYA 50KG,DALL,GENERAL,GST 0%,102,102,5800,5500,5000,KGS,50,SHAMBHAVI SYNDICATE,713,0
UG TMC 50KG,DALL,GENERAL,GST 0%,95,95,0,5500,5000,KGS,50,MANI BAJI SHOP,1106,0
UG VINAYAKA 50KG,DALL,GENERAL,GST 0%,117,117,0,6300,6200,KGS,50,MANI BAJI SHOP,1106,0
UJALA SUPRM 250ML,WASHING,UJALA,GST 18%,53.93,61.73,70,67,62,BOTTLE,48,SRI RAM AGENCY,32041294,0
UJALA SUPRM 75ML,WASHING,UJALA,GST 18%,19.27,22.06,25,24,22.5,BOTTLE,144,SRI RAM AGENCY,32041294,0
UTTAM MO 1LTR,MUSTARD OIL,GENERAL,GST 5%,142.8575,150,190,1680,1660,BOX,12,RAYAKOTTAH ENTERPRISES,15149120,0
UTTAM MO 500ML,MUSTARD OIL,GENERAL,GST 5%,64.286,67.5,90,1800,1730,BOX,24,RAYAKOTTAH ENTERPRISES,15149120,0
VAIGAI 25KG,FULL BOILED,GENERAL,GST 0%,45,45,3100,1250,1200,KGS,25,MANI BAJI SHOP,1006,0
VANASPATHI 100ML,VANASPATHI,GENERAL,GST 5%,9,9.5,0,1000,980,BOX,100,CASH BILL,1516,0
VANASPATHI 1LTR,VANASPATHI,GENERAL,GST 5%,84.762,89,1200,1000,980,BOX,10,RAYAKOTTAH ENTERPRISES,1516,0
VANASPATHI 200ML,VANASPATHI,GENERAL,GST 5%,18,18,0,1000,980,BOX,50,MANI BAJI SHOP,1516,0
VANASPATHI 500ML,VANASPATHI,GENERAL,GST 5%,952.38,1000,1250,1000,980,BOX,20,SRI BALAJI TRADER,1516,0
VANGIBATH POWDER 10/-,MIXED RICE,MTR,GST 5%,8.66,9.09,10,10,9,SHEETS,12,VENKATESHWARA AGENCIES,9109100,0
VANGIBATH PWD 100GM,MASALA,MTR,GST 5%,47.83,50.22,58,55,52,PKT,1,VENKATESHWARA AGENCIES,9109100,0
VASELINE ALOE 100ML,BEAUTY PRODUCTS,HINDUSTAN,GST 18%,73.19,86.36,95,95,90,NOS,1,SRI BALAJI TRADING COMPANY,33049930,0
VASELINE BRIGHTENTING 100ML,BEAUTY PRODUCTS,HINDUSTAN,GST 18%,76.27,90,99,99,95,NOS,1,SRI BALAJI TRADING COMPANY,33049930,0
VASELINE COCA 100ML,BEAUTY PRODUCTS,HINDUSTAN,GST 18%,76.27,90,99,99,92,NOS,1,SRI BALAJI TRADING COMPANY,33049930,0
VASELINE DEEP STORE 100ML,BEAUTY PRODUCTS,HINDUSTAN,GST 18%,57.78,68.18,75,75,70,NOS,1,SRI BALAJI TRADING COMPANY,33049930,0
VASELINE PJ 42/-,BEAUTY PRODUCTS,ITC,GST 18%,32.36,38.18,42,504,468,NOS,1,SRI BALAJI TRADING COMPANY,0,0
VASELINE PJ 5/-,BEAUTY PRODUCTS,ITC,GST 18%,3.85,4.54,5,240,225,NOS,1,SRI BALAJI TRADING COMPANY,0,0
VENIGAR 1LTS,SAUCE,GENERAL,GST 0%,10.8,10.8,20,15,13,BOTTLE,12,,,0
VERM ANIL 180GM,VERMICELLI,ANIL,GST 0%,11.25,11.25,17,250,240,BAG,2,MANI BAJI SHOP,1904,0
VERM ANIL RAGI,VERMICELLI,ANIL,GST 0%,16,16,21,18,17,PKT,1,MANI BAJI SHOP,1902,0
VERM ANIL RICE,VERMICELLI,ANIL,GST 0%,55,55,61,60,58,PKT,1,MANI BAJI SHOP,1902,0
VERM MTR 150GM,VERMICELLI,MTR,GST 5%,11.05,11.6,16,15,13,PKT,112,VENKATESHWARA AGENCIES,19023010,0
VERM MTR 400GM,VERMICELLI,GENERAL,GST 5%,0,0,0,0,0,PKT,1,VENKATESHWARA AGENCIES,19023010,0
VERM MTR 850G,VERMICELLI,GENERAL,GST 5%,50.97,53.52,80,70,60,PKT,20,VENKATESHWARA AGENCIES,19023010,0
VGR BANSI SOOJI 500GM,FLOUR,VGR,GST 0%,0,19,0,1100,1050,BAG,50,,713,0
VGR CHAKKI ATTA 10KG,FLOUR,VGR,GST 0%,280,280,400,1020,960,BAG,3,,1106,0
VGR CHAKKI ATTA 1KG,FLOUR,GENERAL,GST 0%,840,840,0,950,900,BAG,3,CASH BILL,1106,0
VGR CHAKKI ATTA 500GM,FLOUR,GENERAL,GST 0%,750,750,0,850,800,BAG,50,CASH BILL,1106,0
VGR CHAKKI ATTA 5KG,FLOUR,GENERAL,GST 0%,840,840,0,950,900,BAG,6,CASH BILL,1106,0
VGR GRAM FLOUR 10KG,FLOUR,GENERAL,GST 0%,500,500,0,600,580,BAG,1,,1106,0
VGR GRAM FLOUR 500GM,FLOUR,GENERAL,GST 0%,1900,1900,2050,2000,1950,BAG,50,CASH BILL,1106,0
VGR MAIDA 1KG,FLOUR,GENERAL,GST 0%,29,29,0,800,750,BAG,25,,1106,0
VGR MAIDA 500GM,FLOUR,GENERAL,GST 0%,700,700,0,800,750,BAG,50,CASH BILL,1106,0
VGR RAGI FLOUR 500GM,FLOUR,VGR,GST 0%,0,0,0,0,0,BAG,50,,713,0
VGR SOOJI 500GM,FLOUR,GENERAL,GST 0%,950,950,0,1050,1000,BAG,50,CASH BILL,1106,0
VGR THICK FLACKS 500GM,FLOUR,GENERAL,GST 0%,22,22,0,1350,1250,BAG,50,,1106,0
VICKS DROPS 120+5 PKT,CHOCOLATE,P&G,GST 12%,89.41,100.14,125,120,110,PKT,32,BHAWAR SALES CORPORATION,30049011,0
VIM BAR 150G,DISHWASH,HINDUSTAN,GST 18%,7.85,9.08,10,10,9.3,NOS,100,SRI BALAJI TRADING COMPANY,34054000,0
VIM BAR 300G,DISHWASH,HINDUSTAN,GST 18%,15.69,18.51,20,20,19,NOS,50,SRI BALAJI TRADING COMPANY,34054000,0
VIM BAR 85G,DISHWASH,HINDUSTAN,GST 18%,3.92,4.53,5,5,4.6,NOS,162,SRI BALAJI TRADING COMPANY,34054000,0
VIM DROP LMN GEL 10/-,DISHWASH,HINDUSTAN,GST 18%,7.85,8.71,10,10,9,NOS,48,SRI BALAJI TRADING COMPANY,34022010,0
VIM DROP LMN GEL 20/-,DISHWASH,HINDUSTAN,GST 18%,15.69,18.51,20,20,18.5,NOS,36,SRI BALAJI TRADING COMPANY,34022010,0
VIM SCRUB 10/-,WASHING,HINDUSTAN,GST 18%,6,7.08,10,100,90,SHEETS,30,SRI BALAJI TRADING COMPANY,68053000,0
VIM TUB 27/-,DISHWASH,HINDUSTAN,GST 18%,16.87,19.91,27,27,25,NOS,60,SRI BALAJI TRADING COMPANY,,0
VIM TUB 48/-,DISHWASH,HINDUSTAN,GST 18%,36.16,42.03,48,48,45,NOS,24,SRI BALAJI TRADING COMPANY,34054000,0
VINAYAKA 25KG,HALF BOILED,GENERAL,GST 0%,32,32,0,850,800,KGS,25,MANI BAJI SHOP,1006,0
VIVEL ALOE VERA 10/-,WASHING,ITC,GST 18%,7.85,8.61,10,10,9.5,NOS,1,SHREE SHANER AGANICES,3401 11 90,0
VIVEL ALOE VERA 100G,WASHING,ITC,GST 18%,19.62,21.53,24,25,24,NOS,1,SHREE SHANER AGANICES,3401 11 90,0
VIVEL BB COOL MINT 10/-,WASHING,ITC,GST 18%,7.85,8.61,10,10,9.5,NOS,1,SHREE SHANER AGANICES,3401 11 90,0
VIVEL LOTUS OIL 100G,WASHING,ITC,GST 18%,19.62,21.53,25,25,24,NOS,1,SHREE SHANER AGANICES,341 11 90,0
WATER CUP 70NO,GENERAL,GENERAL,GST 18%,47,55.46,0,70,65,NOS,1,MANI BAJI SHOP,4806,0
WATER MELON SEEDS,DRY FRUITS,GENERAL,GST 18%,100,118,0,150,130,KGS,1,CASH BILL,1207,0
WHEAT BLUE SHINE 25KG,DALL,GENERAL,GST 0%,770,770,0,850,820,BAG,25,CASH BILL,1001,0
WHEEL ACT LMN & JAS 155G,WASHING,HINDUSTAN,GST 18%,7.59,8.96,10,10,9.2,PKT,1,SRI BALAJI TRADING COMPANY,34022010,0
WHEEL LMN & JAS PWD 500G,WASHING,ITC,GST 18%,20.5,24.19,27,27,25,PKT,1,SRI BALAJI TRADING COMPANY,34022010,0
WHEEL LMS & JAS PWD 1KG,WASHING,HINDUSTAN,GST 18%,40.01,47.21,53,50,49,PKT,1,SRI BALAJI TRADING COMPANY,34022010,0
WHISPER CHOICE ULTRAR 42/-,SANITARY PAD,P&G,GST 0%,37.84,37.84,42,40,39,NOS,108,BHAWAR SALES CORPORATION,96190010,0
WHISPER CHOICE WNG 30/-,SANITARY PAD,P&G,GST 0%,27.03,27.03,30,30,28,NOS,120,BHAWAR SALES CORPORATION,96190010,0
WHITE PEAS 50KG,DALL,GENERAL,GST 0%,68,68,0,4000,3900,KGS,50,MANI BAJI SHOP,713,0
WHITE PEPPER PWD 100GM,SPICES,GENERAL,GST 18%,100,118,0,140,130,BUNDAL,10,CASH BILL,910,0
WHITE TILL,SPICES,GENERAL,GST 18%,145,171.1,0,200,180,KGS,1,MANI BAJI SHOP,,0
YIPPEE MAGIC MSL 12/-,NOODLES,ITC,GST 12%,9.86,11.04,12,1728,1656,BOX,144,SHREE SHANER AGANICES,1905,0
YIPPEE MAGIC MSL 2IN1 23/-,NOODLES,ITC,GST 12%,18,20.16,23,1104,1056,BOX,48,SHREE SHANER AGANICES,1902,0
YIPPEE MAGIC MSL 4IN1 46/-,NOODLES,ITC,GST 12%,37.8,41.7,46,1620,1584,BOX,36,SHREE SHANER AGANICES,1902,0
YIPPEE MAGIC MSL 5/-,NOODLES,ITC,GST 12%,4.15,4.65,5,40,38.8,SHEETS,1,SHREE SHANER AGANICES,1905,0
YIPPEE MAGIC MSL 6IN1 68/-,NOODLES,ITC,GST 12%,55.87,61.64,68,1584,1536,BOX,24,SHREE SHANER AGANICES,1902,0
Z TALC 100GM,BEAUTY PRODUCTS,Z,GST 18%,86.32,94.73,110,110,105,BOTTLE,1,JAYALAKSHMI AGENCIES,3304,0
Z TALC 50GM,BEAUTY PRODUCTS,Z,GST 18%,47.08,51.67,60,60,58,BOTTLE,1,JAYALAKSHMI AGENCIES,3304,0